Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/122         std::allocator<Patch>::allocator(std::allocator<Patch> const&) [266]
                0.00    0.00       1/1           std::vector<Patch, std::allocator<Patch> >::_S_max_size(std::allocator<Patch> const&) [362]
                0.00    0.00       1/123         std::allocator<Patch>::~allocator() [264]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [365]
[364]    0.0    0.00    0.00       1         std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [364]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<Patch, std::allocator<Patch> > > >::max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [359]
                0.00    0.00       1/5220        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [181]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::vector(unsigned long, std::vector<Patch, std::allocator<Patch> > const&, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [86]
[365]    0.0    0.00    0.00       1         std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [365]
                0.00    0.00       1/2           std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [326]
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [364]
                0.00    0.00       1/3           std::allocator<std::vector<Patch, std::allocator<Patch> > >::~allocator() [322]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*, std::allocator<std::vector<Patch, std::allocator<Patch> > >&) [367]
[366]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [366]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [347]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~vector() [381]
[367]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*, std::allocator<std::vector<Patch, std::allocator<Patch> > >&) [367]
                0.00    0.00       1/1           void std::_Destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [366]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [15] rand_double()         [194] std::vector<Sheep, std::allocator<Sheep> >::max_size() const [32] std::vector<Sheep, std::allocator<Sheep> >::_S_do_relocate(Sheep*, Sheep*, Sheep*, std::allocator<Sheep>&, std::integral_constant<bool, true>)
  [39] displayLabels()       [239] std::allocator<Wolf>::allocator() [167] std::vector<Sheep, std::allocator<Sheep> >::_M_erase_at_end(Sheep*)
   [2] go()                  [240] std::allocator<Wolf>::~allocator() [37] void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&)
 [334] __static_initialization_and_destruction_0(int, int) [266] std::allocator<Patch>::allocator(std::allocator<Patch> const&) [51] void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&)
 [335] __static_initialization_and_destruction_0(int, int) [345] std::allocator<Patch>::allocator() [66] Sheep* std::vector<Sheep, std::allocator<Sheep> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > >(unsigned long, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >)
  [81] __static_initialization_and_destruction_0(int, int) [264] std::allocator<Patch>::~allocator() [142] std::vector<Sheep, std::allocator<Sheep> >::end()
 [336] __static_initialization_and_destruction_0(int, int) [241] std::allocator<Sheep>::allocator() [216] std::vector<Sheep, std::allocator<Sheep> >::back()
 [337] __static_initialization_and_destruction_0(int, int) [242] std::allocator<Sheep>::~allocator() [143] std::vector<Sheep, std::allocator<Sheep> >::begin()
 [338] __static_initialization_and_destruction_0(int, int) [326] std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [168] std::vector<Sheep, std::allocator<Sheep> >::clear()
  [44] grass()               [346] std::allocator<std::vector<Patch, std::allocator<Patch> > >::allocator() [46] std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep&&)
  [45] setup()               [322] std::allocator<std::vector<Patch, std::allocator<Patch> > >::~allocator() [3] std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep const&)
  [10] rand_int(int, int)    [273] Wolf* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Wolf>(Wolf const*, Wolf const*, Wolf*) [254] std::vector<Sheep, std::allocator<Sheep> >::vector()
  [52] Wolf::reproduceWolf() [160] Sheep* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Sheep>(Sheep const*, Sheep const*, Sheep*) [262] std::vector<Sheep, std::allocator<Sheep> >::~vector()
 [225] Wolf::eatSheep(Sheep&) [327] std::char_traits<char>::length(char const*) [20] std::vector<Sheep, std::allocator<Sheep> >::operator=(std::vector<Sheep, std::allocator<Sheep> > const&)
  [94] Wolf::Wolf(int)       [130] std::char_traits<char>::compare(char const*, char const*, unsigned long) [364] std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&)
 [220] Wolf::Wolf(int, int, int) [347] void std::_Destroy_aux<false>::__destroy<std::vector<Patch, std::allocator<Patch> >*>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> >*) [365] std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&)
 [187] Patch::setCountdown(int) [308] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >) [85] std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_fill_initialize(unsigned long, std::vector<Patch, std::allocator<Patch> > const&)
 [170] Patch::setColor(Patch::Color) [162] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [86] std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::vector(unsigned long, std::vector<Patch, std::allocator<Patch> > const&, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&)
 [117] Patch::growGrass(int) [231] void std::_Destroy_aux<true>::__destroy<Wolf*>(Wolf*, Wolf*) [41] std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::operator[](unsigned long)
 [298] Patch::Patch()        [284] void std::_Destroy_aux<true>::__destroy<Patch*>(Patch*, Patch*) [329] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  [38] Sheep::reproduceSheep() [155] void std::_Destroy_aux<true>::__destroy<Sheep*>(Sheep*, Sheep*) [330] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  [42] Sheep::eatGrass(Patch&) [213] std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_allocate(unsigned long) [221] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [79] Sheep::Sheep(int)     [243] std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_impl::_Vector_impl() [223] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [43] Sheep::Sheep(int, int, int) [244] std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_impl::~_Vector_impl() [222] unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
  [14] Animal::move()        [203] std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_deallocate(Wolf*, unsigned long) [224] unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
 [200] Animal::Animal(int, int, int) [245] std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_impl_data::_Vector_impl_data() [138] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  [69] Animal::Animal(int)   [191] std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_get_Tp_allocator() [18] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()()
 [210] __gnu_cxx::new_allocator<Wolf>::deallocate(Wolf*, unsigned long) [246] std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_base() [74] void std::_Construct<Wolf, Wolf const&>(Wolf*, Wolf const&)
 [151] void __gnu_cxx::new_allocator<Wolf>::destroy<Wolf>(Wolf*) [247] std::_Vector_base<Wolf, std::allocator<Wolf> >::~_Vector_base() [100] void std::_Construct<Wolf, Wolf&>(Wolf*, Wolf&)
 [211] __gnu_cxx::new_allocator<Wolf>::allocate(unsigned long, void const*) [285] std::_Vector_base<Patch, std::allocator<Patch> >::_M_allocate(unsigned long) [104] void std::_Construct<Patch>(Patch*)
  [62] void __gnu_cxx::new_allocator<Wolf>::construct<Wolf, Wolf const&>(Wolf*, Wolf const&) [286] std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_impl::_Vector_impl(std::allocator<Patch> const&) [89] void std::_Construct<Patch, Patch const&>(Patch*, Patch const&)
  [55] void __gnu_cxx::new_allocator<Wolf>::construct<Wolf, Wolf>(Wolf*, Wolf&&) [287] std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_impl::~_Vector_impl() [64] void std::_Construct<Sheep, Sheep const&>(Sheep*, Sheep const&)
 [235] __gnu_cxx::new_allocator<Wolf>::new_allocator() [288] std::_Vector_base<Patch, std::allocator<Patch> >::_M_deallocate(Patch*, unsigned long) [96] void std::_Construct<Sheep, Sheep&>(Sheep*, Sheep&)
 [236] __gnu_cxx::new_allocator<Wolf>::~new_allocator() [289] std::_Vector_base<Patch, std::allocator<Patch> >::_M_create_storage(unsigned long) [83] void std::_Construct<std::vector<Patch, std::allocator<Patch> >, std::vector<Patch, std::allocator<Patch> > const&>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> > const&)
 [282] __gnu_cxx::new_allocator<Patch>::deallocate(Patch*, unsigned long) [290] std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_impl_data::_Vector_impl_data() [331] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [283] __gnu_cxx::new_allocator<Patch>::allocate(unsigned long, void const*) [267] std::_Vector_base<Patch, std::allocator<Patch> >::_M_get_Tp_allocator() [128] Wolf* std::__addressof<Wolf>(Wolf&)
 [265] __gnu_cxx::new_allocator<Patch>::new_allocator(__gnu_cxx::new_allocator<Patch> const&) [291] std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_base(unsigned long, std::allocator<Patch> const&) [186] Patch* std::__addressof<Patch>(Patch&)
 [339] __gnu_cxx::new_allocator<Patch>::new_allocator() [292] std::_Vector_base<Patch, std::allocator<Patch> >::~_Vector_base() [120] Sheep* std::__addressof<Sheep>(Sheep&)
 [263] __gnu_cxx::new_allocator<Patch>::~new_allocator() [206] std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_allocate(unsigned long) [269] std::vector<Patch, std::allocator<Patch> >* std::__addressof<std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >&)
 [204] __gnu_cxx::new_allocator<Sheep>::deallocate(Sheep*, unsigned long) [248] std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_impl::_Vector_impl() [270] __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > std::__miter_base<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >)
 [133] void __gnu_cxx::new_allocator<Sheep>::destroy<Sheep>(Sheep*) [249] std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_impl::~_Vector_impl() [148] __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > std::__miter_base<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >)
 [205] __gnu_cxx::new_allocator<Sheep>::allocate(unsigned long, void const*) [202] std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_deallocate(Sheep*, unsigned long) [280] Wolf* std::__miter_base<Wolf*>(Wolf*)
   [5] void __gnu_cxx::new_allocator<Sheep>::construct<Sheep, Sheep const&>(Sheep*, Sheep const&) [250] std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_impl_data::_Vector_impl_data() [234] Sheep* std::__miter_base<Sheep*>(Sheep*)
  [53] void __gnu_cxx::new_allocator<Sheep>::construct<Sheep, Sheep>(Sheep*, Sheep&&) [141] std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_get_Tp_allocator() [178] Wolf* std::__niter_base<Wolf*>(Wolf*)
 [237] __gnu_cxx::new_allocator<Sheep>::new_allocator() [251] std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_base() [271] Wolf* std::__niter_base<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
 [238] __gnu_cxx::new_allocator<Sheep>::~new_allocator() [252] std::_Vector_base<Sheep, std::allocator<Sheep> >::~_Vector_base() [175] Sheep* std::__niter_base<Sheep*>(Sheep*)
 [340] __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [348] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_allocate(unsigned long) [70] Sheep* std::__niter_base<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >)
 [341] __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::allocate(unsigned long, void const*) [349] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [272] Wolf const* std::__niter_base<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >)
 [323] __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > > const&) [350] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl::~_Vector_impl() [149] Sheep const* std::__niter_base<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >)
 [342] __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::new_allocator() [351] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_deallocate(std::vector<Patch, std::allocator<Patch> >*, unsigned long) [309] __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*)
 [321] __gnu_cxx::new_allocator<std::vector<Patch, std::allocator<Patch> > >::~new_allocator() [352] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_create_storage(unsigned long) [80] __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*)
 [255] __gnu_cxx::__alloc_traits<std::allocator<Wolf>, Wolf>::_S_propagate_on_copy_assign() [353] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_impl_data::_Vector_impl_data() [316] Wolf* std::__niter_wrap<Wolf*>(Wolf* const&, Wolf*)
 [299] __gnu_cxx::__alloc_traits<std::allocator<Patch>, Patch>::_S_select_on_copy(std::allocator<Patch> const&) [328] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_M_get_Tp_allocator() [275] Sheep* std::__niter_wrap<Sheep*>(Sheep* const&, Sheep*)
 [158] __gnu_cxx::__alloc_traits<std::allocator<Sheep>, Sheep>::_S_propagate_on_copy_assign() [354] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [60] Wolf* std::__relocate_a<Wolf*, Wolf*, std::allocator<Wolf> >(Wolf*, Wolf*, Wolf*, std::allocator<Wolf>&)
 [324] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [355] std::_Vector_base<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::~_Vector_base() [33] Sheep* std::__relocate_a<Sheep*, Sheep*, std::allocator<Sheep> >(Sheep*, Sheep*, Sheep*, std::allocator<Sheep>&)
 [182] __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf* const&) [214] std::allocator_traits<std::allocator<Wolf> >::deallocate(std::allocator<Wolf>&, Wolf*, unsigned long) [310] __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
 [147] __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator++() [152] void std::allocator_traits<std::allocator<Wolf> >::destroy<Wolf>(std::allocator<Wolf>&, Wolf*) [71] __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >)
 [125] __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::__normal_iterator(Sheep* const&) [215] std::allocator_traits<std::allocator<Wolf> >::allocate(std::allocator<Wolf>&, unsigned long) [317] Wolf* std::__copy_move_a<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
   [9] __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::operator++() [27] std::allocator_traits<std::allocator<Wolf> >::max_size(std::allocator<Wolf> const&) [276] Sheep* std::__copy_move_a<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
 [226] __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf const* const&) [63] void std::allocator_traits<std::allocator<Wolf> >::construct<Wolf, Wolf const&>(std::allocator<Wolf>&, Wolf*, Wolf const&) [318] Wolf* std::__copy_move_a1<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
 [176] __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::operator++() [56] void std::allocator_traits<std::allocator<Wolf> >::construct<Wolf, Wolf>(std::allocator<Wolf>&, Wolf*, Wolf&&) [277] Sheep* std::__copy_move_a1<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
 [268] __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::__normal_iterator(Patch const* const&) [293] std::allocator_traits<std::allocator<Patch> >::deallocate(std::allocator<Patch>&, Patch*, unsigned long) [311] Wolf* std::__copy_move_a1<false, Wolf const*, Wolf*>(Wolf const*, Wolf const*, Wolf*)
 [188] __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::operator++() [304] std::allocator_traits<std::allocator<Patch> >::select_on_container_copy_construction(std::allocator<Patch> const&) [163] Sheep* std::__copy_move_a1<false, Sheep const*, Sheep*>(Sheep const*, Sheep const*, Sheep*)
 [146] __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >::__normal_iterator(Sheep const* const&) [294] std::allocator_traits<std::allocator<Patch> >::allocate(std::allocator<Patch>&, unsigned long) [319] Wolf* std::__copy_move_a2<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
 [172] __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >::operator++() [356] std::allocator_traits<std::allocator<Patch> >::max_size(std::allocator<Patch> const&) [278] Sheep* std::__copy_move_a2<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
 [256] bool __gnu_cxx::operator==<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&) [207] std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [312] Wolf* std::__copy_move_a2<false, Wolf const*, Wolf*>(Wolf const*, Wolf const*, Wolf*)
