Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.31     0.00     4306     0.00     0.00  std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long)
  0.00      0.31     0.00     4306     0.00     0.00  std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long)
  0.00      0.31     0.00     4301     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::difference_type __gnu_cxx::operator-<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > const&)
  0.00      0.31     0.00     4301     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::_M_check_len(unsigned long, char const*) const
  0.00      0.31     0.00     4255     0.00     0.00  __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::difference_type __gnu_cxx::operator-<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&)
  0.00      0.31     0.00     4255     0.00     0.00  std::vector<Sheep, std::allocator<Sheep> >::_M_check_len(unsigned long, char const*) const
  0.00      0.31     0.00     4119     0.00     0.00  void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&)
  0.00      0.31     0.00     3934     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator-(long) const
  0.00      0.31     0.00     3934     0.00     0.00  Wolf& std::vector<Wolf, std::allocator<Wolf> >::emplace_back<Wolf>(Wolf&&)
  0.00      0.31     0.00     3934     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::back()
  0.00      0.31     0.00     3934     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::push_back(Wolf&&)
  0.00      0.31     0.00     3884     0.00     0.00  Wolf::reproduceWolf()
  0.00      0.31     0.00     3884     0.00     0.00  Wolf::Wolf(int, int, int)
  0.00      0.31     0.00     3660     0.00     0.00  bool __gnu_cxx::operator!=<Patch const*, std::vector<Patch, std::allocator<Patch> > >(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&)
  0.00      0.31     0.00     3660     0.00     0.00  Patch* std::__addressof<Patch>(Patch&)
  0.00      0.31     0.00     3600     0.00     0.00  Patch::setCountdown(int)
  0.00      0.31     0.00     3600     0.00     0.00  __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::operator++()
  0.00      0.31     0.00     3600     0.00     0.00  __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::operator*() const
  0.00      0.31     0.00     3600     0.00     0.00  void std::_Construct<Patch, Patch const&>(Patch*, Patch const&)
  0.00      0.31     0.00     3600     0.00     0.00  Patch const& std::forward<Patch const&>(std::remove_reference<Patch const&>::type&)
  0.00      0.31     0.00     3046     0.00     0.00  __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::operator-(long) const
  0.00      0.31     0.00     3046     0.00     0.00  Sheep& std::vector<Sheep, std::allocator<Sheep> >::emplace_back<Sheep>(Sheep&&)
  0.00      0.31     0.00     3046     0.00     0.00  std::vector<Sheep, std::allocator<Sheep> >::back()
  0.00      0.31     0.00     3046     0.00     0.00  std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep&&)
  0.00      0.31     0.00     2946     0.00     0.00  Sheep::reproduceSheep()
  0.00      0.31     0.00     2946     0.00     0.00  Sheep::Sheep(int, int, int)
  0.00      0.31     0.00     1803     0.00     0.00  Wolf::eatSheep(Sheep&)
  0.00      0.31     0.00     1606     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf const* const&)
  0.00      0.31     0.00     1479     0.00     0.00  void std::_Construct<Sheep, Sheep&>(Sheep*, Sheep&)
  0.00      0.31     0.00     1479     0.00     0.00  Sheep& std::forward<Sheep&>(std::remove_reference<Sheep&>::type&)
  0.00      0.31     0.00      803     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::end() const
  0.00      0.31     0.00      803     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::begin() const
  0.00      0.31     0.00      726     0.00     0.00  Sheep* std::__miter_base<Sheep*>(Sheep*)
  0.00      0.31     0.00      674     0.00     0.00  void std::_Construct<Wolf, Wolf&>(Wolf*, Wolf&)
  0.00      0.31     0.00      674     0.00     0.00  Wolf& std::forward<Wolf&>(std::remove_reference<Wolf&>::type&)
  0.00      0.31     0.00      624     0.00     0.00  std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      0.31     0.00      623     0.00     0.00  std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      0.31     0.00      623     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  0.00      0.31     0.00      567     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Wolf*>(Wolf*, Wolf*)
  0.00      0.31     0.00      567     0.00     0.00  void std::_Destroy<Wolf*>(Wolf*, Wolf*)
  0.00      0.31     0.00      567     0.00     0.00  void std::_Destroy<Wolf*, Wolf>(Wolf*, Wolf*, std::allocator<Wolf>&)
  0.00      0.31     0.00      501     0.00     0.00  displayLabels()
  0.00      0.31     0.00      501     0.00     0.00  __gnu_cxx::new_allocator<Wolf>::new_allocator()
  0.00      0.31     0.00      501     0.00     0.00  __gnu_cxx::new_allocator<Wolf>::~new_allocator()
  0.00      0.31     0.00      501     0.00     0.00  __gnu_cxx::new_allocator<Sheep>::new_allocator()
  0.00      0.31     0.00      501     0.00     0.00  __gnu_cxx::new_allocator<Sheep>::~new_allocator()
  0.00      0.31     0.00      501     0.00     0.00  std::allocator<Wolf>::allocator()
  0.00      0.31     0.00      501     0.00     0.00  std::allocator<Wolf>::~allocator()
  0.00      0.31     0.00      501     0.00     0.00  std::allocator<Sheep>::allocator()
  0.00      0.31     0.00      501     0.00     0.00  std::allocator<Sheep>::~allocator()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_impl::_Vector_impl()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_impl::~_Vector_impl()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Wolf, std::allocator<Wolf> >::_Vector_base()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Wolf, std::allocator<Wolf> >::~_Vector_base()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_impl::_Vector_impl()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_impl::~_Vector_impl()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Sheep, std::allocator<Sheep> >::_Vector_base()
  0.00      0.31     0.00      501     0.00     0.00  std::_Vector_base<Sheep, std::allocator<Sheep> >::~_Vector_base()
  0.00      0.31     0.00      501     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::vector()
  0.00      0.31     0.00      501     0.00     0.00  std::vector<Sheep, std::allocator<Sheep> >::vector()
  0.00      0.31     0.00      500     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<Wolf>, Wolf>::_S_propagate_on_copy_assign()
  0.00      0.31     0.00      500     0.00     0.00  bool __gnu_cxx::operator==<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&)
  0.00      0.31     0.00      500     0.00     0.00  bool __gnu_cxx::operator==<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > const&)
  0.00      0.31     0.00      500     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::empty() const
  0.00      0.31     0.00      500     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::capacity() const
  0.00      0.31     0.00      500     0.00     0.00  std::vector<Sheep, std::allocator<Sheep> >::empty() const
  0.00      0.31     0.00      500     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::~vector()
  0.00      0.31     0.00      500     0.00     0.00  std::vector<Wolf, std::allocator<Wolf> >::operator=(std::vector<Wolf, std::allocator<Wolf> > const&)
  0.00      0.31     0.00      474     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > std::__miter_base<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      474     0.00     0.00  Wolf* std::__niter_base<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      474     0.00     0.00  Wolf const* std::__niter_base<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      434     0.00     0.00  Wolf* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Wolf>(Wolf const*, Wolf const*, Wolf*)
  0.00      0.31     0.00      394     0.00     0.00  Wolf* std::__miter_base<Wolf*>(Wolf*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::__uninitialized_copy<false>::__uninit_copy<Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::__niter_wrap<Sheep*>(Sheep* const&, Sheep*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::__copy_move_a<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::__copy_move_a1<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::__copy_move_a2<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::uninitialized_copy<Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::__uninitialized_copy_a<Sheep*, Sheep*, Sheep>(Sheep*, Sheep*, Sheep*, std::allocator<Sheep>&)
  0.00      0.31     0.00      363     0.00     0.00  Sheep* std::copy<Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*)
  0.00      0.31     0.00      237     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator+(long) const
  0.00      0.31     0.00      237     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      237     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*)
  0.00      0.31     0.00      237     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      237     0.00     0.00  Wolf* std::__copy_move_a1<false, Wolf const*, Wolf*>(Wolf const*, Wolf const*, Wolf*)
  0.00      0.31     0.00      237     0.00     0.00  Wolf* std::__copy_move_a2<false, Wolf const*, Wolf*>(Wolf const*, Wolf const*, Wolf*)
  0.00      0.31     0.00      237     0.00     0.00  __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > std::copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      237     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00      237     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, std::allocator<Wolf>&)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::__uninitialized_copy<false>::__uninit_copy<Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::__niter_wrap<Wolf*>(Wolf* const&, Wolf*)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::__copy_move_a<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::__copy_move_a1<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::__copy_move_a2<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::uninitialized_copy<Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::__uninitialized_copy_a<Wolf*, Wolf*, Wolf>(Wolf*, Wolf*, Wolf*, std::allocator<Wolf>&)
  0.00      0.31     0.00      197     0.00     0.00  Wolf* std::copy<Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*)
  0.00      0.31     0.00      182     0.00     0.00  void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&)
  0.00      0.31     0.00      150     0.00     0.00  Animal::Animal(int)
  0.00      0.31     0.00      143     0.00     0.00  void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&)
  0.00      0.31     0.00      123     0.00     0.00  __gnu_cxx::new_allocator<Patch>::~new_allocator()
  0.00      0.31     0.00      123     0.00     0.00  std::allocator<Patch>::~allocator()
  0.00      0.31     0.00      122     0.00     0.00  __gnu_cxx::new_allocator<Patch>::new_allocator(__gnu_cxx::new_allocator<Patch> const&)
  0.00      0.31     0.00      122     0.00     0.00  std::allocator<Patch>::allocator(std::allocator<Patch> const&)
  0.00      0.31     0.00      122     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_M_get_Tp_allocator()
  0.00      0.31     0.00      120     0.00     0.00  __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::__normal_iterator(Patch const* const&)
  0.00      0.31     0.00      120     0.00     0.00  std::vector<Patch, std::allocator<Patch> >* std::__addressof<std::vector<Patch, std::allocator<Patch> > >(std::vector<Patch, std::allocator<Patch> >&)
  0.00      0.31     0.00      100     0.00     0.00  Sheep::Sheep(int)
  0.00      0.31     0.00       66     0.00     0.00  Wolf* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*)
  0.00      0.31     0.00       66     0.00     0.00  Wolf* std::vector<Wolf, std::allocator<Wolf> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > >(unsigned long, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >)
  0.00      0.31     0.00       66     0.00     0.00  Wolf* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*)
  0.00      0.31     0.00       66     0.00     0.00  Wolf* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*, Wolf>(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*, std::allocator<Wolf>&)
  0.00      0.31     0.00       62     0.00     0.00  __gnu_cxx::new_allocator<Patch>::_M_max_size() const
  0.00      0.31     0.00       61     0.00     0.00  __gnu_cxx::new_allocator<Patch>::deallocate(Patch*, unsigned long)
  0.00      0.31     0.00       61     0.00     0.00  __gnu_cxx::new_allocator<Patch>::allocate(unsigned long, void const*)
  0.00      0.31     0.00       61     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Patch*>(Patch*, Patch*)
  0.00      0.31     0.00       61     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_M_allocate(unsigned long)
  0.00      0.31     0.00       61     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_impl::_Vector_impl(std::allocator<Patch> const&)
  0.00      0.31     0.00       61     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_impl::~_Vector_impl()
  0.00      0.31     0.00       61     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_M_deallocate(Patch*, unsigned long)
  0.00      0.31     0.00       61     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_M_create_storage(unsigned long)
  0.00      0.31     0.00       61     0.00     0.00  std::_Vector_base<Patch, std::allocator<Patch> >::_Vector_impl_data::_Vector_impl_data()
